2014-02-04 12:18:21,016 [14] INFO  Umbraco.Core.PluginManager - [Thread 1] Determining hash of code files on disk
2014-02-04 12:18:44,595 [15] INFO  Umbraco.Core.PluginManager - [Thread 23] Starting resolution types of Umbraco.Core.Media.IThumbnailProvider
2014-02-04 12:18:44,595 [15] INFO  Umbraco.Core.PluginManager - [Thread 23] Completed resolution of types of Umbraco.Core.Media.IThumbnailProvider, found 3 (took 6ms)
2014-02-04 12:18:44,595 [15] INFO  Umbraco.Core.PluginManager - [Thread 23] Starting resolution types of Umbraco.Core.Media.IImageUrlProvider
2014-02-04 12:18:44,611 [15] INFO  Umbraco.Core.PluginManager - [Thread 23] Completed resolution of types of Umbraco.Core.Media.IImageUrlProvider, found 1 (took 8ms)
2014-02-04 12:18:45,095 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,095 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,095 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,095 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,095 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,095 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,095 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,095 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,095 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,095 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,095 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,095 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,095 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,095 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,095 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,095 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,095 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,095 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,095 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,095 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,095 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,095 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,095 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,095 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,095 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,095 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,095 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,095 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,095 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,095 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,095 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,095 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,095 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,095 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,095 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,095 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,095 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,095 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,095 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,095 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,095 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,095 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,095 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,095 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,095 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,095 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,095 [15] INFO  Umbraco.Core.PluginManager - [Thread 23] Starting resolution types of Umbraco.CodeGen.WaitForSixTwo.PublishedContentModel
2014-02-04 12:18:45,095 [15] INFO  Umbraco.Core.PluginManager - [Thread 23] Completed resolution of types of Umbraco.CodeGen.WaitForSixTwo.PublishedContentModel, found 27 (took 6ms)
2014-02-04 12:18:45,111 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,111 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,111 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,111 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,189 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,189 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,189 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,189 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,189 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,189 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,189 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,189 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,189 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,189 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,189 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,189 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,189 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,189 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,189 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,189 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,189 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,189 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,189 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,189 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,189 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,189 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,189 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,189 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,189 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,189 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,189 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,189 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,189 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,189 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,189 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,189 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,189 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,189 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,189 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,189 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,189 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,189 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,189 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,189 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,189 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,189 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,189 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,189 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,251 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,251 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,251 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,251 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,251 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,251 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,361 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,361 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,361 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,361 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,361 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,361 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,361 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,361 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,361 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,361 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,361 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,361 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,361 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,361 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,361 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,361 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,361 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,361 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,361 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,361 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,361 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,361 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,361 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,361 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,361 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,361 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,361 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,376 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,376 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,376 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,376 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,376 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,376 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,376 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,376 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,376 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,376 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,376 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,376 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,376 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,376 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,376 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,376 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,376 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,376 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,376 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,376 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,376 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,376 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,376 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,376 [15] INFO  jumps.umbraco.usync.uSync - [Thread 23] uSync Starting - for detailed debug info. set priority to 'Debug' in log4net.config file
2014-02-04 12:18:45,376 [15] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '7.0.3',''
2014-02-04 12:18:45,376 [15] INFO  jumps.umbraco.usync.uSync - [Thread 23] umbraco not configured, usync aborting
2014-02-04 12:18:47,470 [15] INFO  Umbraco.Core.PluginManager - [Thread 12] Starting resolution types of Umbraco.Core.Persistence.Mappers.BaseMapper
2014-02-04 12:18:47,470 [15] INFO  Umbraco.Core.PluginManager - [Thread 12] Completed resolution of types of Umbraco.Core.Persistence.Mappers.BaseMapper, found 20 (took 7ms)
2014-02-04 12:18:49,970 [15] INFO  Umbraco.Core.Configuration.ClientDependencyConfiguration - [Thread 9] Updated version number from 1 to 101
2014-02-04 12:18:50,236 [15] INFO  Umbraco.Core.UmbracoApplicationBase - [Thread 11] Application shutdown. Reason: ConfigurationChange
2014-02-04 12:18:53,752 [17] INFO  Umbraco.Core.PluginManager - [Thread 14] Determining hash of code files on disk
2014-02-04 12:18:53,767 [17] INFO  Umbraco.Core.PluginManager - [Thread 14] Hash determined (took 13ms)
2014-02-04 12:18:53,783 [17] INFO  Umbraco.Core.PluginManager - [Thread 14] Starting resolution types of umbraco.interfaces.IApplicationStartupHandler
2014-02-04 12:18:53,798 [17] INFO  Umbraco.Core.PluginManager - [Thread 14] Completed resolution of types of umbraco.interfaces.IApplicationStartupHandler, found 36 (took 21ms)
2014-02-04 12:18:53,908 [17] INFO  Umbraco.Core.PluginManager - [Thread 14] Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter
2014-02-04 12:18:53,908 [17] INFO  Umbraco.Core.PluginManager - [Thread 14] Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter, found 1 (took 1ms)
2014-02-04 12:18:53,908 [17] INFO  Umbraco.Core.PluginManager - [Thread 14] Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyValueConverter
2014-02-04 12:18:53,908 [17] INFO  Umbraco.Core.PluginManager - [Thread 14] Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyValueConverter, found 16 (took 1ms)
2014-02-04 12:18:53,923 [17] INFO  Umbraco.Core.PluginManager - [Thread 14] Starting resolution types of Umbraco.Web.Mvc.SurfaceController
2014-02-04 12:18:53,923 [17] INFO  Umbraco.Core.PluginManager - [Thread 14] Completed resolution of types of Umbraco.Web.Mvc.SurfaceController, found 6 (took 2ms)
2014-02-04 12:18:53,923 [17] INFO  Umbraco.Core.PluginManager - [Thread 14] Starting resolution types of Umbraco.Web.WebApi.UmbracoApiController
2014-02-04 12:18:53,939 [17] INFO  Umbraco.Core.PluginManager - [Thread 14] Completed resolution of types of Umbraco.Web.WebApi.UmbracoApiController, found 31 (took 5ms)
2014-02-04 12:18:53,939 [17] INFO  Umbraco.Core.PluginManager - [Thread 14] Starting resolution types of Umbraco.Core.Media.IThumbnailProvider
2014-02-04 12:18:53,939 [17] INFO  Umbraco.Core.PluginManager - [Thread 14] Completed resolution of types of Umbraco.Core.Media.IThumbnailProvider, found 3 (took 1ms)
2014-02-04 12:18:53,939 [17] INFO  Umbraco.Core.PluginManager - [Thread 14] Starting resolution types of Umbraco.Core.Media.IImageUrlProvider
2014-02-04 12:18:53,939 [17] INFO  Umbraco.Core.PluginManager - [Thread 14] Completed resolution of types of Umbraco.Core.Media.IImageUrlProvider, found 1 (took 0ms)
2014-02-04 12:18:54,502 [17] INFO  Umbraco.Core.PluginManager - [Thread 14] Starting resolution types of Umbraco.CodeGen.WaitForSixTwo.PublishedContentModel
2014-02-04 12:18:54,502 [17] INFO  Umbraco.Core.PluginManager - [Thread 14] Completed resolution of types of Umbraco.CodeGen.WaitForSixTwo.PublishedContentModel, found 27 (took 2ms)
2014-02-04 12:18:54,705 [17] INFO  Umbraco.Core.PluginManager - [Thread 14] Starting resolution types of Umbraco.Web.Trees.TreeController
2014-02-04 12:18:54,814 [17] INFO  Umbraco.Core.PluginManager - [Thread 14] Completed resolution of types of Umbraco.Web.Trees.TreeController, found 4 (took 108ms)
2014-02-04 12:18:54,830 [17] INFO  Umbraco.Core.PluginManager - [Thread 14] Starting resolution types of umbraco.interfaces.ITree
2014-02-04 12:18:54,908 [17] INFO  Umbraco.Core.PluginManager - [Thread 14] Completed resolution of types of umbraco.interfaces.ITree, found 19 (took 76ms)
2014-02-04 12:18:54,908 [17] INFO  Umbraco.Web.Search.ExamineEvents - [Thread 14] Initializing Examine and binding to business logic events
2014-02-04 12:18:55,392 [17] INFO  Umbraco.Web.Search.ExamineEvents - [Thread 14] Adding examine event handlers for index providers: 3
2014-02-04 12:18:55,408 [17] INFO  Umbraco.Core.PluginManager - [Thread 14] Starting resolution types of umbraco.interfaces.IApplication
2014-02-04 12:18:55,455 [17] INFO  Umbraco.Core.PluginManager - [Thread 14] Completed resolution of types of umbraco.interfaces.IApplication, found 7 (took 42ms)
2014-02-04 12:18:55,470 [17] INFO  jumps.umbraco.usync.uSync - [Thread 14] uSync Starting - for detailed debug info. set priority to 'Debug' in log4net.config file
2014-02-04 12:18:55,486 [17] ERROR Umbraco.Core.UmbracoApplicationBase - [Thread 14] An unhandled exception occurred
System.TypeInitializationException: The type initializer for 'jumps.umbraco.usync.SyncDocType' threw an exception. ---> System.MissingMethodException: Method not found: 'Umbraco.Core.Services.PackagingService Umbraco.Core.Services.ServiceContext.get_PackagingService()'.
   at jumps.umbraco.usync.SyncDocType..cctor()
   --- End of inner exception stack trace ---
   at jumps.umbraco.usync.SyncDocType.AttachEvents()
   at jumps.umbraco.usync.uSync.AttachToAll()
   at jumps.umbraco.usync.uSync.RunSync()
   at jumps.umbraco.usync.uSync.DoOnStart()
   at jumps.umbraco.usync.uSync.OnApplicationStarted(UmbracoApplicationBase httpApplication, ApplicationContext applicationContext)
   at Umbraco.Core.CoreBootManager.<Complete>b__5(IApplicationEventHandler x)
   at Umbraco.Core.EnumerableExtensions.ForEach[TItem](IEnumerable`1 items, Action`1 action)
